mmsi,time,lon,lat,course,speed
219045000,2023-01-05 02:30:09,8.510716666666667,53.59643333333333,320.1,4.3
219045000,2023-01-05 02:43:32,8.487633333333333,53.61455,315.1,7.1
219045000,2023-01-05 03:12:08,8.403033333333333,53.65238333333333,317.8,8.3
219045000,2023-01-05 03:37:09,8.337566666666667,53.69705,313.4,9.0
219045000,2023-01-05 04:12:09,8.211516666666666,53.74851666666667,314.4,9.3
219045000,2023-01-05 04:24:19,8.174016666666667,53.77135,320.5,9.7
219045000,2023-01-05 04:35:51,8.140233333333333,53.79665,322.2,10.5
219045000,2023-01-05 04:47:29,8.105116666666667,53.824333333333335,313.2,10.5
219045000,2023-01-05 04:59:10,8.05715,53.83985,297.1,10.3
219045000,2023-01-05 05:06:09,8.0271,53.849183333333336,293.9,10.5
219045000,2023-01-05 05:13:10,7.993616666666667,53.854016666666666,282.9,10.8
219045000,2023-01-05 05:35:21,7.882033333333333,53.870066666666666,278.7,11.2
219045000,2023-01-05 05:37:19,7.871766666666667,53.870133333333335,264.1,10.8
219045000,2023-01-05 05:41:59,7.847766666666667,53.86741666666666,257.6,11.4
219045000,2023-01-05 05:43:09,7.841883333333333,53.86638333333333,249.1,11.2
219045000,2023-01-05 05:44:19,7.8365,53.86461666666667,231.4,11.0
219045000,2023-01-05 05:45:23,7.833216666666667,53.8622,208.0,10.4
219045000,2023-01-05 05:46:46,7.831816666666667,53.858583333333335,180.1,10.0
219045000,2023-01-05 05:47:29,7.83245,53.85651666666666,161.5,9.9
219045000,2023-01-05 05:49:11,7.836683333333333,53.85273333333333,140.5,10.1
219045000,2023-01-05 05:53:22,7.851883333333333,53.843583333333335,129.0,12.0
219045000,2023-01-05 05:57:30,7.872983333333333,53.83616666666666,117.4,13.1
219045000,2023-01-05 06:08:22,7.935133333333333,53.81796666666666,115.4,14.1
219045000,2023-01-05 06:15:04,7.975366666666667,53.8068,108.0,14.1
219045000,2023-01-05 06:18:38,7.998433333333334,53.80355,109.5,14.2
219045000,2023-01-05 06:20:21,8.00845,53.80061666666667,121.9,14.0
219045000,2023-01-05 06:22:08,8.0176,53.7963,133.3,13.9
219045000,2023-01-05 06:25:27,8.032566666666666,53.7874,142.3,13.4
219045000,2023-01-05 06:27:06,8.037333333333333,53.78208333333333,160.2,12.8
219045000,2023-01-05 06:39:26,8.057233333333333,53.738733333333336,165.4,13.5
219045000,2023-01-05 06:56:16,8.0838,53.68326666666667,152.6,10.8
219045000,2023-01-05 07:24:06,8.149566666666667,53.62335,156.8,5.9
219045000,2023-01-05 07:35:04,8.154333333333334,53.60865,182.1,4.5
219045000,2023-01-05 07:48:26,8.153283333333333,53.5963,173.3,2.4
219045000,2023-01-05 08:00:57,8.15355,53.59345,237.0,0.3
219045000,2023-01-06 05:17:43,8.15375,53.59278333333334,78.4,0.5
219045000,2023-01-06 05:28:53,8.156616666666666,53.5937,92.6,1.6
219045000,2023-01-06 05:37:12,8.159266666666667,53.59336666666667,13.8,0.6
219045000,2023-01-06 05:49:02,8.157666666666668,53.60478333333333,352.6,6.8
219045000,2023-01-06 05:57:38,8.151383333333333,53.62173333333333,341.1,8.8
219045000,2023-01-06 06:00:16,8.1455,53.628816666666665,326.2,9.2
219045000,2023-01-06 06:20:42,8.085933333333333,53.68128333333333,334.8,12.2
219045000,2023-01-06 06:22:52,8.0821,53.68825,346.5,12.3
219045000,2023-01-06 06:34:02,8.06525,53.72571666666666,342.8,12.6
219045000,2023-01-06 06:50:42,8.03815,53.78286666666666,346.4,13.1
219045000,2023-01-06 06:52:42,8.034383333333333,53.789683333333336,330.9,12.6
219045000,2023-01-06 06:54:13,8.028733333333333,53.7935,309.0,11.9
219045000,2023-01-06 06:58:52,8.007633333333333,53.80301666666666,297.3,12.3
219045000,2023-01-06 07:00:55,7.996783333333333,53.80498333333333,279.8,12.0
219045000,2023-01-06 07:02:51,7.985433333333333,53.8061,284.4,12.1
219045000,2023-01-06 07:07:02,7.962366666666667,53.810633333333335,292.1,12.9
219045000,2023-01-06 07:11:12,7.939,53.81666666666667,295.7,13.2
219045000,2023-01-06 07:36:27,7.792433333333333,53.858583333333335,300.0,14.2
219045000,2023-01-06 07:38:16,7.7833,53.86306666666667,319.3,13.9
219045000,2023-01-06 07:40:02,7.777216666666667,53.86886666666667,334.0,13.8
219045000,2023-01-06 07:48:39,7.7511,53.89906666666667,330.5,14.4
219045000,2023-01-06 08:32:53,7.603183333333333,54.0502,333.7,14.5
219045000,2023-01-06 08:44:11,7.5667,54.092016666666666,330.1,15.3
219045000,2023-01-06 09:05:52,7.490466666666666,54.171,327.8,15.0
219045000,2023-01-06 09:08:40,7.478083333333333,54.180083333333336,317.8,14.9
219045000,2023-01-06 09:10:14,7.470066666666667,54.1846,309.3,14.8
219045000,2023-01-06 09:12:21,7.457766666666667,54.189283333333336,296.3,14.6
219045000,2023-01-06 09:14:17,7.445683333333333,54.19191666666666,285.1,14.3
219045000,2023-01-06 09:16:40,7.430016666666667,54.193216666666665,273.1,13.9
219045000,2023-01-06 09:22:39,7.390583333333334,54.19355,267.8,13.9
219045000,2023-01-06 09:45:08,7.239633333333333,54.19018333333333,269.3,14.7
219045000,2023-01-06 10:33:45,6.9047833333333335,54.1856,269.5,14.3
219045000,2023-01-06 11:16:08,6.6227833333333335,54.18323333333333,270.1,13.8
219045000,2023-01-06 12:01:23,6.334066666666667,54.18326666666667,268.7,13.1
219045000,2023-01-06 12:13:35,6.259933333333334,54.179966666666665,263.5,12.8
219045000,2023-01-06 13:37:55,5.8004,54.14115,261.9,11.2
219045000,2023-01-06 13:57:06,5.70065,54.131616666666666,256.2,11.0
219045000,2023-01-06 14:05:33,5.6568,54.12713333333333,262.4,11.4
219045000,2023-01-06 14:32:45,5.506983333333333,54.11525,261.6,12.1
219045000,2023-01-06 15:23:44,5.21375,54.09386666666666,266.2,11.8
219045000,2023-01-06 15:25:05,5.206333333333333,54.094,278.9,11.7
219045000,2023-01-06 15:33:06,5.1634,54.09976666666667,271.3,11.4
219045000,2023-01-06 15:35:54,5.148383333333333,54.09868333333333,260.3,11.4
219045000,2023-01-06 15:41:46,5.116833333333333,54.09483333333333,256.8,11.9
219045000,2023-01-06 15:43:26,5.107783333333333,54.09355,257.0,12.1
219045000,2023-01-06 16:11:55,4.946833333333333,54.08178333333333,262.7,12.0
219045000,2023-01-06 16:42:06,4.7754666666666665,54.07026666666667,263.8,12.3
219045000,2023-01-06 16:44:54,4.759283333333333,54.06948333333333,271.9,12.3
219045000,2023-01-06 16:50:13,4.728533333333333,54.07001666666667,261.5,12.2
219045000,2023-01-06 17:36:24,4.4578,54.04493333333333,257.6,13.0
219045000,2023-01-06 17:42:16,4.424483333333334,54.03823333333333,245.8,12.8
219045000,2023-01-06 17:51:33,4.3733,54.023716666666665,244.1,13.0
219045000,2023-01-06 17:57:26,4.343666666666667,54.01231666666666,233.7,12.9
219045000,2023-01-06 18:54:35,4.066233333333333,53.88425,234.4,13.4
219045000,2023-01-06 19:49:25,3.787416666666666,53.76513333333333,235.5,13.6
219045000,2023-01-06 20:15:55,3.6506,53.70741666666667,235.0,13.7
219045000,2023-01-06 20:19:35,3.6367166666666666,53.69726666666666,205.1,12.8
219045000,2023-01-06 20:22:17,3.631583333333333,53.688316666666665,197.8,12.7
219045000,2023-01-06 20:34:35,3.61175,53.64598333333333,194.5,12.9
219045000,2023-01-06 21:10:55,3.5500333333333334,53.5239,197.1,12.6
219045000,2023-01-06 21:14:26,3.5453666666666668,53.51225,188.6,12.4
219045000,2023-01-06 21:22:36,3.5377,53.48471666666666,191.3,12.2
219045000,2023-01-06 21:46:34,3.5100333333333333,53.40708333333333,194.7,11.7
219045000,2023-01-06 21:59:46,3.488766666666667,53.36688333333333,198.5,11.3
219045000,2023-01-06 22:31:45,3.438533333333333,53.2681,196.4,11.8
219045000,2023-01-06 22:50:16,3.4088166666666666,53.20975,197.6,12.0
219045000,2023-01-07 00:16:55,3.2636166666666666,52.93591666666666,202.4,12.4
219045000,2023-01-07 03:15:39,2.80185,52.319183333333335,205.2,14.7
219045000,2023-01-07 03:42:44,2.7247833333333333,52.21811666666667,200.7,14.9
219045000,2023-01-07 03:50:03,2.7110666666666665,52.18956666666666,194.6,14.5
219045000,2023-01-07 04:11:56,2.67035,52.10346666666667,193.5,14.8
219045000,2023-01-07 04:24:26,2.655933333333333,52.05381666666667,189.0,14.5
219045000,2023-01-07 04:31:15,2.647933333333333,52.02718333333333,196.1,14.3
219045000,2023-01-07 04:44:09,2.619266666666667,51.97866666666667,201.4,14.6
219045000,2023-01-07 05:06:02,2.56795,51.8954,209.3,14.6
219045000,2023-01-07 05:30:20,2.4735666666666667,51.8173,223.3,14.1
219045000,2023-01-07 05:37:20,2.442466666666667,51.79806666666666,223.3,14.1
219045000,2023-01-07 08:06:20,1.91355,51.379016666666665,215.2,11.1
219045000,2023-01-07 09:09:00,1.7600166666666666,51.21813333333333,210.0,10.5
219045000,2023-01-07 09:09:38,1.1104783333333332,50.866571666666665,226.7,10.1
219045000,2023-01-07 09:10:10,1.7573833333333333,51.21523333333333,209.8,10.5
219045000,2023-01-07 09:16:08,1.7430166666666669,51.20046666666666,216.8,10.3
219045000,2023-01-07 10:05:48,1.587,51.09751666666666,227.1,10.2
219045000,2023-01-07 10:36:59,1.4790833333333333,51.03513333333333,226.6,11.1
219045000,2023-01-07 10:55:51,1.4119333333333333,50.993833333333335,223.3,11.4
219045000,2023-01-07 11:16:28,1.3390666666666666,50.94468333333333,224.7,12.0
219045000,2023-01-07 11:30:31,1.2862333333333331,50.91101666666667,226.6,12.4
219045000,2023-01-07 11:49:28,1.2068,50.86745,232.1,12.9
219045000,2023-01-07 11:54:28,1.1833333333333331,50.85735,237.1,13.0
